Bathymetry produced by Shom - 540
S186500200
long(DD),lat(DD),depth(m - down positive - LAT)
-1.24,44.607,-11.04
-1.239,44.607,-11.8
-1.238,44.607,-10.92
-1.237,44.607,-10.17
-1.236,44.607,-9.05
-1.235,44.607,-7.22
-1.234,44.607,-6.0
-1.233,44.607,-4.76
-1.232,44.607,-3.39
-1.231,44.607,-2.15
-1.23,44.607,-1.64
-1.229,44.607,-1.16
-1.228,44.607,-0.7
-1.227,44.607,-0.28
-1.226,44.607,-0.33
-1.225,44.607,-1.46
-1.224,44.607,-1.59
-1.223,44.607,-6.78
-1.222,44.607,-7.25
-1.221,44.607,-6.72
-1.22,44.607,-6.01
-1.219,44.607,-4.95
-1.218,44.607,-4.12
-1.217,44.607,-7.16
-1.216,44.607,-10.34
-1.215,44.607,-12.98
-1.214,44.607,-12.67
-1.213,44.607,-12.82
-1.212,44.607,-12.46
-1.211,44.607,-10.46
-1.21,44.607,-7.16
-1.209,44.607,5.27
-1.3,44.606,-17.12
-1.299,44.606,-16.85
-1.298,44.606,-16.6
-1.297,44.606,-16.28
-1.296,44.606,-15.98
-1.295,44.606,-15.71
-1.294,44.606,-15.32
-1.293,44.606,-14.96
-1.292,44.606,-14.48
-1.291,44.606,-13.98
-1.29,44.606,-13.38
-1.289,44.606,-12.54
-1.288,44.606,-11.87
-1.287,44.606,-10.95
-1.286,44.606,-10.12
-1.285,44.606,-9.39
-1.284,44.606,-8.72
-1.283,44.606,-8.13
-1.282,44.606,-9.31
-1.281,44.606,-8.69
-1.28,44.606,-7.21
-1.279,44.606,-6.47
-1.278,44.606,-5.84
-1.277,44.606,-5.03
-1.276,44.606,-5.0
-1.275,44.606,-4.82
-1.274,44.606,-3.77
-1.273,44.606,-2.98
-1.272,44.606,-1.98
-1.271,44.606,-1.71
-1.27,44.606,-1.85
-1.269,44.606,-1.95
-1.268,44.606,-1.91
-1.267,44.606,-1.72
-1.266,44.606,-1.7
-1.265,44.606,-1.7
-1.264,44.606,-1.66
-1.263,44.606,-1.55
-1.262,44.606,-1.55
-1.261,44.606,-1.44
-1.26,44.606,-1.09
-1.259,44.606,-0.73
-1.258,44.606,-0.04
-1.257,44.606,-0.07
-1.256,44.606,-0.33
-1.255,44.606,-1.04
-1.254,44.606,-2.34
-1.253,44.606,-2.97
-1.252,44.606,-2.98
-1.251,44.606,-3.07
-1.25,44.606,-3.76
-1.249,44.606,-3.5
-1.248,44.606,-2.02
-1.247,44.606,-1.4
-1.246,44.606,-0.71
-1.245,44.606,-0.39
-1.244,44.606,-0.45
-1.243,44.606,-0.4
-1.242,44.606,-0.15
-1.241,44.606,-10.28
-1.24,44.606,-10.99
-1.239,44.606,-12.02
-1.238,44.606,-11.27
-1.237,44.606,-11.46
-1.236,44.606,-9.42
-1.235,44.606,-8.07
-1.234,44.606,-6.55
-1.233,44.606,-4.67
-1.232,44.606,-3.8
-1.231,44.606,-1.92
-1.23,44.606,-2.01
-1.229,44.606,-0.13
-1.228,44.606,-3.38
-1.227,44.606,-4.07
-1.226,44.606,-4.02
-1.225,44.606,-2.55
-1.224,44.606,-2.24
-1.223,44.606,-6.73
-1.222,44.606,-7.37
-1.221,44.606,-6.86
-1.22,44.606,-5.77
-1.219,44.606,-5.62
-1.218,44.606,-6.62
-1.217,44.606,-9.37
-1.216,44.606,-11.88
-1.215,44.606,-12.65
-1.214,44.606,-12.04
-1.213,44.606,-12.09
-1.212,44.606,-11.0
-1.211,44.606,-7.71
-1.21,44.606,2.5
-1.3,44.605,-17.1
-1.299,44.605,-16.85
-1.298,44.605,-16.59
-1.297,44.605,-16.31
-1.296,44.605,-16.02
-1.295,44.605,-15.69
-1.294,44.605,-15.28
-1.293,44.605,-14.91
-1.292,44.605,-14.42
-1.291,44.605,-13.91
-1.29,44.605,-13.19
-1.289,44.605,-12.42
-1.288,44.605,-11.72
-1.287,44.605,-10.9
-1.286,44.605,-9.9
-1.285,44.605,-8.94
-1.284,44.605,-8.0
-1.283,44.605,-7.64
-1.282,44.605,-9.75
-1.281,44.605,-9.18
-1.28,44.605,-8.27
-1.279,44.605,-6.49
-1.278,44.605,-5.49
-1.277,44.605,-4.57
-1.276,44.605,-4.38
-1.275,44.605,-4.41
-1.274,44.605,-4.35
-1.273,44.605,-4.03
-1.272,44.605,-2.18
-1.271,44.605,-1.74
-1.27,44.605,-1.81
-1.269,44.605,-1.8
-1.268,44.605,-1.81
-1.267,44.605,-1.59
-1.266,44.605,-1.54
-1.265,44.605,-1.32
-1.264,44.605,-1.13
-1.263,44.605,-1.03
-1.262,44.605,-0.9
-1.261,44.605,-0.71
-1.26,44.605,-0.26
-1.259,44.605,-0.07
-1.258,44.605,-0.05
-1.257,44.605,-0.58
-1.256,44.605,-1.16
-1.255,44.605,-1.4
-1.254,44.605,-1.88
-1.253,44.605,-2.26
-1.252,44.605,-1.93
-1.251,44.605,-1.75
-1.25,44.605,-1.86
-1.249,44.605,-1.56
-1.248,44.605,-0.78
-1.247,44.605,-0.36
-1.246,44.605,-0.07
-1.245,44.605,-0.02
-1.244,44.605,-0.05
-1.243,44.605,-0.3
-1.242,44.605,-0.98
-1.241,44.605,-7.2
-1.24,44.605,-10.46
-1.239,44.605,-12.36
-1.238,44.605,-12.25
-1.237,44.605,-11.67
-1.236,44.605,-10.42
-1.235,44.605,-9.84
-1.234,44.605,-7.26
-1.233,44.605,-4.16
-1.232,44.605,-3.43
-1.231,44.605,-0.95
-1.23,44.605,-0.58
-1.229,44.605,-0.11
-1.228,44.605,-0.07
-1.227,44.605,0.07
-1.226,44.605,-0.54
-1.225,44.605,-1.0
-1.224,44.605,-0.76
-1.223,44.605,-7.75
-1.222,44.605,-7.77
-1.221,44.605,-7.59
-1.22,44.605,-5.95
-1.219,44.605,-6.63
-1.218,44.605,-8.81
-1.217,44.605,-11.16
-1.216,44.605,-12.96
-1.215,44.605,-11.86
-1.214,44.605,-10.67
-1.213,44.605,-11.19
-1.212,44.605,-9.16
-1.211,44.605,-6.7
-1.21,44.605,10.77
-1.3,44.604,-17.18
-1.299,44.604,-16.92
-1.298,44.604,-16.57
-1.297,44.604,-16.31
-1.296,44.604,-16.02
-1.295,44.604,-15.7
-1.294,44.604,-15.25
-1.293,44.604,-14.96
-1.292,44.604,-14.39
-1.291,44.604,-13.92
-1.29,44.604,-13.38
-1.289,44.604,-12.57
-1.288,44.604,-11.65
-1.287,44.604,-10.66
-1.286,44.604,-9.33
-1.285,44.604,-8.11
-1.284,44.604,-6.95
-1.283,44.604,-7.4
-1.282,44.604,-9.33
-1.281,44.604,-9.5
-1.28,44.604,-8.87
-1.279,44.604,-7.69
-1.278,44.604,-6.69
-1.277,44.604,-5.64
-1.276,44.604,-4.73
-1.275,44.604,-3.67
-1.274,44.604,-3.41
-1.273,44.604,-3.32
-1.272,44.604,-2.71
-1.271,44.604,-2.35
-1.27,44.604,-2.06
-1.269,44.604,-2.08
-1.268,44.604,-1.79
-1.267,44.604,-0.95
-1.266,44.604,-0.63
-1.265,44.604,-0.54
-1.264,44.604,-0.45
-1.263,44.604,-0.59
-1.262,44.604,-0.55
-1.261,44.604,-0.22
-1.26,44.604,0.43
-1.259,44.604,0.7
-1.258,44.604,0.71
-1.257,44.604,-1.32
-1.256,44.604,-2.34
-1.255,44.604,-1.73
-1.254,44.604,-1.22
-1.253,44.604,-1.46
-1.252,44.604,-0.61
-1.251,44.604,-0.31
-1.25,44.604,-0.18
-1.249,44.604,-0.23
-1.248,44.604,-0.29
-1.247,44.604,-0.3
-1.246,44.604,-0.16
-1.245,44.604,-0.24
-1.244,44.604,-0.02
-1.243,44.604,-0.54
-1.242,44.604,-0.26
-1.241,44.604,-4.85
-1.24,44.604,-9.85
-1.239,44.604,-13.01
-1.238,44.604,-13.34
-1.237,44.604,-12.41
-1.236,44.604,-12.31
-1.235,44.604,-8.66
-1.234,44.604,-6.38
-1.233,44.604,-4.85
-1.232,44.604,-2.97
-1.231,44.604,-1.81
-1.23,44.604,-0.79
-1.229,44.604,-0.26
-1.228,44.604,0.26
-1.227,44.604,0.61
-1.226,44.604,0.31
-1.225,44.604,-0.46
-1.224,44.604,-3.05
-1.223,44.604,-7.34
-1.222,44.604,-8.04
-1.221,44.604,-7.76
-1.22,44.604,-7.33
-1.219,44.604,-8.33
-1.218,44.604,-9.75
-1.217,44.604,-11.22
-1.216,44.604,-12.25
-1.215,44.604,-11.14
-1.214,44.604,-10.2
-1.213,44.604,-9.64
-1.212,44.604,-6.22
-1.211,44.604,-3.2
-1.3,44.603,-17.16
-1.299,44.603,-16.9
-1.298,44.603,-16.58
-1.297,44.603,-16.28
-1.296,44.603,-15.99
-1.295,44.603,-15.69
-1.294,44.603,-15.22
-1.293,44.603,-14.78
-1.292,44.603,-14.36
-1.291,44.603,-13.84
-1.29,44.603,-13.24
-1.289,44.603,-12.3
-1.288,44.603,-11.29
-1.287,44.603,-10.1
-1.286,44.603,-9.03
-1.285,44.603,-7.74
-1.284,44.603,-6.44
-1.283,44.603,-10.51
-1.282,44.603,-10.34
-1.281,44.603,-10.01
-1.28,44.603,-9.4
-1.279,44.603,-8.74
-1.278,44.603,-7.96
-1.277,44.603,-6.7
-1.276,44.603,-5.16
-1.275,44.603,-2.72
-1.274,44.603,-2.2
-1.273,44.603,-2.37
-1.272,44.603,-2.75
-1.271,44.603,-2.63
-1.27,44.603,-2.05
-1.269,44.603,-2.37
-1.268,44.603,-2.06
-1.267,44.603,-0.6
-1.266,44.603,-0.62
-1.265,44.603,-0.64
-1.264,44.603,-0.36
-1.263,44.603,-0.36
-1.262,44.603,-0.03
-1.261,44.603,0.3
-1.26,44.603,-0.17
-1.259,44.603,-0.37
-1.258,44.603,-0.54
-1.257,44.603,-1.35
-1.256,44.603,-1.49
-1.255,44.603,-1.02
-1.254,44.603,-0.65
-1.253,44.603,-1.11
-1.252,44.603,-1.52
-1.251,44.603,-1.81
-1.25,44.603,-1.59
-1.249,44.603,-1.74
-1.248,44.603,-1.85
-1.247,44.603,-1.97
-1.246,44.603,-1.45
-1.245,44.603,-1.35
-1.244,44.603,-1.02
-1.243,44.603,-0.75
-1.242,44.603,-0.68
-1.241,44.603,-3.55
-1.24,44.603,-8.9
-1.239,44.603,-12.59
-1.238,44.603,-14.33
-1.237,44.603,-13.85
-1.236,44.603,-12.29
-1.235,44.603,-10.17
-1.234,44.603,-7.59
-1.233,44.603,-3.42
-1.232,44.603,-2.58
-1.231,44.603,-1.86
-1.23,44.603,-0.9
-1.229,44.603,-0.7
-1.228,44.603,-0.31
-1.227,44.603,-0.07
-1.226,44.603,-0.45
-1.225,44.603,-0.83
-1.224,44.603,-5.58
-1.223,44.603,-8.3
-1.222,44.603,-8.57
-1.221,44.603,-8.18
-1.22,44.603,-8.64
-1.219,44.603,-10.01
-1.218,44.603,-10.53
-1.217,44.603,-10.85
-1.216,44.603,-11.69
-1.215,44.603,-10.45
-1.214,44.603,-10.22
-1.213,44.603,-10.64
-1.212,44.603,-8.63
-1.211,44.603,-1.43
-1.3,44.602,-17.19
-1.299,44.602,-16.93
-1.298,44.602,-16.56
-1.297,44.602,-16.28
-1.296,44.602,-15.9
-1.295,44.602,-15.51
-1.294,44.602,-15.09
-1.293,44.602,-14.7
-1.292,44.602,-14.32
-1.291,44.602,-13.77
-1.29,44.602,-13.12
-1.289,44.602,-12.35
-1.288,44.602,-11.49
-1.287,44.602,-10.33
-1.286,44.602,-8.79
-1.285,44.602,-7.18
-1.284,44.602,-5.84
-1.283,44.602,-8.73
-1.282,44.602,-9.43
-1.281,44.602,-9.48
-1.28,44.602,-9.19
-1.279,44.602,-8.75
-1.278,44.602,-7.91
-1.277,44.602,-6.48
-1.276,44.602,-4.35
-1.275,44.602,-2.9
-1.274,44.602,-1.93
-1.273,44.602,-1.62
-1.272,44.602,-1.44
-1.271,44.602,-1.49
-1.27,44.602,-1.69
-1.269,44.602,-1.72
-1.268,44.602,-1.88
-1.267,44.602,-1.8
-1.266,44.602,-1.59
-1.265,44.602,-1.33
-1.264,44.602,-0.46
-1.263,44.602,-0.34
-1.262,44.602,0.35
-1.261,44.602,0.86
-1.26,44.602,-1.03
-1.259,44.602,-1.61
-1.258,44.602,-1.76
-1.257,44.602,-1.81
-1.256,44.602,-1.17
-1.255,44.602,-0.95
-1.254,44.602,-0.72
-1.253,44.602,-1.64
-1.252,44.602,-3.08
-1.251,44.602,-3.89
-1.25,44.602,-3.12
-1.249,44.602,-3.28
-1.248,44.602,-3.02
-1.247,44.602,-3.21
-1.246,44.602,-1.98
-1.245,44.602,-1.99
-1.244,44.602,-1.62
-1.243,44.602,-0.94
-1.242,44.602,-0.57
-1.241,44.602,-2.04
-1.24,44.602,-8.72
-1.239,44.602,-13.0
-1.238,44.602,-14.91
-1.237,44.602,-14.4
-1.236,44.602,-13.09
-1.235,44.602,-10.56
-1.234,44.602,-5.83
-1.233,44.602,-2.64
-1.232,44.602,-1.71
-1.231,44.602,-1.25
-1.23,44.602,-0.76
-1.229,44.602,-0.55
-1.228,44.602,-0.37
-1.227,44.602,-0.6
-1.226,44.602,-3.16
-1.225,44.602,-4.3
-1.224,44.602,-7.03
-1.223,44.602,-9.19
-1.222,44.602,-9.16
-1.221,44.602,-9.64
-1.22,44.602,-10.81
-1.219,44.602,-10.85
-1.218,44.602,-12.55
-1.217,44.602,-10.54
-1.216,44.602,-10.0
-1.215,44.602,-10.77
-1.214,44.602,-10.77
-1.213,44.602,-9.37
-1.212,44.602,-5.34
-1.3,44.601,-17.2
-1.299,44.601,-16.91
-1.298,44.601,-16.56
-1.297,44.601,-16.16
-1.296,44.601,-15.83
-1.295,44.601,-15.58
-1.294,44.601,-15.15
-1.293,44.601,-14.74
-1.292,44.601,-14.27
-1.291,44.601,-13.78
-1.29,44.601,-13.2
-1.289,44.601,-12.36
-1.288,44.601,-11.43
-1.287,44.601,-9.98
-1.286,44.601,-7.75
-1.285,44.601,-5.67
-1.284,44.601,-8.78
-1.283,44.601,-8.63
-1.282,44.601,-8.55
-1.281,44.601,-8.63
-1.28,44.601,-8.46
-1.279,44.601,-8.12
-1.278,44.601,-7.31
-1.277,44.601,-6.0
-1.276,44.601,-3.27
-1.275,44.601,-3.12
-1.274,44.601,-1.82
-1.273,44.601,-1.45
-1.272,44.601,-1.31
-1.271,44.601,-1.31
-1.27,44.601,-1.48
-1.269,44.601,-1.63
-1.268,44.601,-1.87
-1.267,44.601,-2.0
-1.266,44.601,-1.94
-1.265,44.601,-1.67
-1.264,44.601,-0.85
-1.263,44.601,0.21
-1.262,44.601,0.53
-1.261,44.601,0.4
-1.26,44.601,-0.6
-1.259,44.601,-1.18
-1.258,44.601,-1.75
-1.257,44.601,-3.07
-1.256,44.601,-3.27
-1.255,44.601,-3.6
-1.254,44.601,-3.63
-1.253,44.601,-3.95
-1.252,44.601,-3.9
-1.251,44.601,-3.57
-1.25,44.601,-2.66
-1.249,44.601,-2.02
-1.248,44.601,-1.29
-1.247,44.601,-0.28
-1.246,44.601,-0.16
-1.245,44.601,0.05
-1.244,44.601,0.12
-1.243,44.601,-0.27
-1.242,44.601,-0.6
-1.241,44.601,-2.13
-1.24,44.601,-8.51
-1.239,44.601,-13.41
-1.238,44.601,-15.59
-1.237,44.601,-14.43
-1.236,44.601,-13.36
-1.235,44.601,-10.51
-1.234,44.601,-3.25
-1.233,44.601,-1.43
-1.232,44.601,-0.89
-1.231,44.601,-0.67
-1.23,44.601,-0.48
-1.229,44.601,-0.32
-1.228,44.601,-0.21
-1.227,44.601,0.01
-1.226,44.601,-5.46
-1.225,44.601,-6.98
-1.224,44.601,-8.1
-1.223,44.601,-10.02
-1.222,44.601,-10.4
-1.221,44.601,-10.46
-1.22,44.601,-11.34
-1.219,44.601,-12.93
-1.218,44.601,-15.01
-1.217,44.601,-14.29
-1.216,44.601,-13.05
-1.215,44.601,-12.83
-1.214,44.601,-12.29
-1.213,44.601,-10.39
-1.212,44.601,17.26
-1.3,44.6,-17.2
-1.299,44.6,-16.89
-1.298,44.6,-16.49
-1.297,44.6,-16.24
-1.296,44.6,-15.87
-1.295,44.6,-15.46
-1.294,44.6,-15.11
-1.293,44.6,-14.65
-1.292,44.6,-14.13
-1.291,44.6,-13.75
-1.29,44.6,-13.14
-1.289,44.6,-12.18
-1.288,44.6,-11.04
-1.287,44.6,-9.33
-1.286,44.6,-7.5
-1.285,44.6,-5.64
-1.284,44.6,-8.07
-1.283,44.6,-8.23
-1.282,44.6,-8.0
-1.281,44.6,-7.79
-1.28,44.6,-7.4
-1.279,44.6,-6.61
-1.278,44.6,-5.98
-1.277,44.6,-4.99
-1.276,44.6,-4.1
-1.275,44.6,-2.48
-1.274,44.6,-1.57
-1.273,44.6,-1.49
-1.272,44.6,-1.17
-1.271,44.6,-1.3
-1.27,44.6,-1.46
-1.269,44.6,-1.68
-1.268,44.6,-1.96
-1.267,44.6,-2.13
-1.266,44.6,-2.26
-1.265,44.6,-2.29
-1.264,44.6,-1.79
-1.263,44.6,0.15
-1.262,44.6,-0.2
-1.261,44.6,-0.7
-1.26,44.6,-0.9
-1.259,44.6,-1.08
-1.258,44.6,-1.49
-1.257,44.6,-4.39
-1.256,44.6,-4.74
-1.255,44.6,-5.45
-1.254,44.6,-5.11
-1.253,44.6,-4.52
-1.252,44.6,-2.85
-1.251,44.6,-1.89
-1.25,44.6,-1.08
-1.249,44.6,-0.38
-1.248,44.6,-0.3
-1.247,44.6,-0.43
-1.246,44.6,-0.3
-1.245,44.6,-0.34
-1.244,44.6,-0.74
-1.243,44.6,-1.5
-1.242,44.6,-1.38
-1.241,44.6,-3.91
-1.24,44.6,-9.71
-1.239,44.6,-14.05
-1.238,44.6,-15.79
-1.237,44.6,-14.7
-1.236,44.6,-11.53
-1.235,44.6,-6.04
-1.234,44.6,-3.75
-1.233,44.6,-1.61
-1.232,44.6,-0.66
-1.231,44.6,-0.25
-1.23,44.6,-0.31
-1.229,44.6,-0.18
-1.228,44.6,-0.19
-1.227,44.6,0.0
-1.226,44.6,0.18
-1.225,44.6,-8.8
-1.224,44.6,-8.88
-1.223,44.6,-10.9
-1.222,44.6,-11.72
-1.221,44.6,-12.84
-1.22,44.6,-13.44
-1.219,44.6,-14.47
-1.218,44.6,-15.73
-1.217,44.6,-15.94
-1.216,44.6,-13.59
-1.215,44.6,-11.78
-1.214,44.6,-11.52
-1.213,44.6,-1.77
-1.212,44.6,-0.47
-1.3,44.599,-17.21
-1.299,44.599,-16.9
-1.298,44.599,-16.51
-1.297,44.599,-16.19
-1.296,44.599,-15.78
-1.295,44.599,-15.31
-1.294,44.599,-14.95
-1.293,44.599,-14.52
-1.292,44.599,-14.03
-1.291,44.599,-13.44
-1.29,44.599,-12.79
-1.289,44.599,-11.95
-1.288,44.599,-10.95
-1.287,44.599,-9.62
-1.286,44.599,-8.07
-1.285,44.599,-6.17
-1.284,44.599,-8.31
-1.283,44.599,-7.9
-1.282,44.599,-7.6
-1.281,44.599,-7.31
-1.28,44.599,-7.11
-1.279,44.599,-6.89
-1.278,44.599,-5.74
-1.277,44.599,-4.78
-1.276,44.599,-3.94
-1.275,44.599,-2.73
-1.274,44.599,-1.88
-1.273,44.599,-1.91
-1.272,44.599,-1.29
-1.271,44.599,-1.33
-1.27,44.599,-1.54
-1.269,44.599,-1.89
-1.268,44.599,-2.19
-1.267,44.599,-2.53
-1.266,44.599,-2.91
-1.265,44.599,-3.19
-1.264,44.599,-3.31
-1.263,44.599,-3.06
-1.262,44.599,-3.42
-1.261,44.599,-3.51
-1.26,44.599,-3.32
-1.259,44.599,-3.32
-1.258,44.599,-3.02
-1.257,44.599,-3.58
-1.256,44.599,-2.98
-1.255,44.599,-2.41
-1.254,44.599,-1.04
-1.253,44.599,1.88
-1.252,44.599,2.75
-1.251,44.599,1.44
-1.25,44.599,0.76
-1.249,44.599,0.45
-1.248,44.599,-0.02
-1.247,44.599,-0.57
-1.246,44.599,-0.91
-1.245,44.599,-1.2
-1.244,44.599,-1.38
-1.243,44.599,-0.43
-1.242,44.599,-1.29
-1.241,44.599,-5.2
-1.24,44.599,-11.67
-1.239,44.599,-15.06
-1.238,44.599,-15.71
-1.237,44.599,-13.66
-1.236,44.599,-10.7
-1.235,44.599,-6.11
-1.234,44.599,-2.69
-1.233,44.599,-0.96
-1.232,44.599,-0.37
-1.231,44.599,-0.34
-1.23,44.599,-0.37
-1.229,44.599,-0.03
-1.228,44.599,-0.33
-1.227,44.599,-0.44
-1.226,44.599,-2.62
-1.225,44.599,-9.37
-1.224,44.599,-10.64
-1.223,44.599,-11.58
-1.222,44.599,-13.49
-1.221,44.599,-14.86
-1.22,44.599,-14.89
-1.219,44.599,-17.64
-1.218,44.599,-17.89
-1.217,44.599,-15.43
-1.216,44.599,-14.43
-1.215,44.599,-12.29
-1.214,44.599,-3.33
-1.213,44.599,22.26
-1.212,44.599,48.24
-1.3,44.598,-17.22
-1.299,44.598,-16.87
-1.298,44.598,-16.46
-1.297,44.598,-16.11
-1.296,44.598,-15.68
-1.295,44.598,-15.26
-1.294,44.598,-14.84
-1.293,44.598,-14.45
-1.292,44.598,-13.94
-1.291,44.598,-13.45
-1.29,44.598,-12.76
-1.289,44.598,-12.14
-1.288,44.598,-11.02
-1.287,44.598,-9.63
-1.286,44.598,-7.31
-1.285,44.598,-5.42
-1.284,44.598,-7.68
-1.283,44.598,-7.54
-1.282,44.598,-7.42
-1.281,44.598,-7.3
-1.28,44.598,-6.86
-1.279,44.598,-6.21
-1.278,44.598,-5.35
-1.277,44.598,-4.78
-1.276,44.598,-4.16
-1.275,44.598,-3.32
-1.274,44.598,-2.24
-1.273,44.598,-2.73
-1.272,44.598,-1.3
-1.271,44.598,-1.33
-1.27,44.598,-1.53
-1.269,44.598,-1.98
-1.268,44.598,-2.22
-1.267,44.598,-2.68
-1.266,44.598,-3.24
-1.265,44.598,-3.64
-1.264,44.598,-4.35
-1.263,44.598,-5.36
-1.262,44.598,-5.77
-1.261,44.598,-5.18
-1.26,44.598,-4.26
-1.259,44.598,-4.27
-1.258,44.598,-2.88
-1.257,44.598,-1.71
-1.256,44.598,-0.04
-1.255,44.598,0.79
-1.254,44.598,0.91
-1.253,44.598,1.44
-1.252,44.598,2.7
-1.251,44.598,2.28
-1.25,44.598,1.51
-1.249,44.598,0.74
-1.248,44.598,-0.15
-1.247,44.598,-1.07
-1.246,44.598,-1.85
-1.245,44.598,-2.46
-1.244,44.598,-3.03
-1.243,44.598,-3.25
-1.242,44.598,-4.33
-1.241,44.598,-8.33
-1.24,44.598,-13.23
-1.239,44.598,-15.39
-1.238,44.598,-14.23
-1.237,44.598,-11.56
-1.236,44.598,-7.87
-1.235,44.598,-5.33
-1.234,44.598,-0.84
-1.233,44.598,0.21
-1.232,44.598,0.37
-1.231,44.598,0.25
-1.23,44.598,0.22
-1.229,44.598,0.45
-1.228,44.598,0.42
-1.227,44.598,-0.18
-1.226,44.598,-3.92
-1.225,44.598,-9.15
-1.224,44.598,-10.81
-1.223,44.598,-12.64
-1.222,44.598,-14.97
-1.221,44.598,-16.96
-1.22,44.598,-17.39
-1.219,44.598,-18.61
-1.218,44.598,-17.43
-1.217,44.598,-12.45
-1.216,44.598,-12.92
-1.215,44.598,-10.5
-1.214,44.598,-1.09
-1.213,44.598,31.28
-1.3,44.597,-17.22
-1.299,44.597,-16.9
-1.298,44.597,-16.52
-1.297,44.597,-16.16
-1.296,44.597,-15.69
-1.295,44.597,-15.29
-1.294,44.597,-14.9
-1.293,44.597,-14.46
-1.292,44.597,-13.97
-1.291,44.597,-13.39
-1.29,44.597,-12.52
-1.289,44.597,-11.72
-1.288,44.597,-10.63
-1.287,44.597,-9.77
-1.286,44.597,-8.18
-1.285,44.597,-8.44
-1.284,44.597,-7.91
-1.283,44.597,-7.52
-1.282,44.597,-7.49
-1.281,44.597,-7.23
-1.28,44.597,-6.95
-1.279,44.597,-6.23
-1.278,44.597,-5.53
-1.277,44.597,-5.43
-1.276,44.597,-5.29
-1.275,44.597,-4.49
-1.274,44.597,-3.27
-1.273,44.597,-2.86
-1.272,44.597,-1.49
-1.271,44.597,-1.08
-1.27,44.597,-1.23
-1.269,44.597,-1.53
-1.268,44.597,-1.77
-1.267,44.597,-2.08
-1.266,44.597,-2.46
-1.265,44.597,-2.8
-1.264,44.597,-3.17
-1.263,44.597,-3.47
-1.262,44.597,-3.24
-1.261,44.597,-1.98
-1.26,44.597,0.33
-1.259,44.597,0.75
-1.258,44.597,1.48
-1.257,44.597,2.67
-1.256,44.597,2.69
-1.255,44.597,2.43
-1.254,44.597,2.08
-1.253,44.597,2.06
-1.252,44.597,2.53
-1.251,44.597,2.33
-1.25,44.597,1.65
-1.249,44.597,0.68
-1.248,44.597,-0.51
-1.247,44.597,-1.84
-1.246,44.597,-3.1
-1.245,44.597,-4.09
-1.244,44.597,-5.4
-1.243,44.597,-6.97
-1.242,44.597,-7.56
-1.241,44.597,-11.49
-1.24,44.597,-15.12
-1.239,44.597,-15.9
-1.238,44.597,-12.62
-1.237,44.597,-9.77
-1.236,44.597,-5.97
-1.235,44.597,-2.82
-1.234,44.597,0.02
-1.233,44.597,0.92
-1.232,44.597,0.96
-1.231,44.597,0.75
-1.23,44.597,0.64
-1.229,44.597,0.71
-1.228,44.597,0.65
-1.227,44.597,-0.18
-1.226,44.597,-4.38
-1.225,44.597,-8.45
-1.224,44.597,-10.45
-1.223,44.597,-13.58
-1.222,44.597,-16.83
-1.221,44.597,-19.18
-1.22,44.597,-19.12
-1.219,44.597,-17.83
-1.218,44.597,-14.92
-1.217,44.597,-12.26
-1.216,44.597,-12.05
-1.215,44.597,-10.7
-1.214,44.597,13.12
-1.3,44.596,-17.17
-1.299,44.596,-16.78
-1.298,44.596,-16.48
-1.297,44.596,-16.14
-1.296,44.596,-15.65
-1.295,44.596,-15.33
-1.294,44.596,-14.86
-1.293,44.596,-14.33
-1.292,44.596,-13.84
-1.291,44.596,-13.21
-1.29,44.596,-12.54
-1.289,44.596,-11.71
-1.288,44.596,-10.8
-1.287,44.596,-9.85
-1.286,44.596,-8.86
-1.285,44.596,-9.53
-1.284,44.596,-8.54
-1.283,44.596,-7.63
-1.282,44.596,-7.57
-1.281,44.596,-7.88
-1.28,44.596,-7.66
-1.279,44.596,-6.79
-1.278,44.596,-5.97
-1.277,44.596,-6.26
-1.276,44.596,-6.55
-1.275,44.596,-5.71
-1.274,44.596,-4.0
-1.273,44.596,-3.38
-1.272,44.596,-1.58
-1.271,44.596,-0.86
-1.27,44.596,-0.91
-1.269,44.596,-0.99
-1.268,44.596,-1.09
-1.267,44.596,-1.18
-1.266,44.596,-1.3
-1.265,44.596,-1.37
-1.264,44.596,-1.25
-1.263,44.596,-0.95
-1.262,44.596,-0.63
-1.261,44.596,-0.25
-1.26,44.596,0.08
-1.259,44.596,1.29
-1.258,44.596,2.14
-1.257,44.596,3.0
-1.256,44.596,3.05
-1.255,44.596,2.74
-1.254,44.596,2.41
-1.253,44.596,2.32
-1.252,44.596,2.44
-1.251,44.596,2.25
-1.25,44.596,1.62
-1.249,44.596,0.55
-1.248,44.596,-0.91
-1.247,44.596,-2.66
-1.246,44.596,-4.52
-1.245,44.596,-5.94
-1.244,44.596,-9.72
-1.243,44.596,-10.13
-1.242,44.596,-11.98
-1.241,44.596,-13.93
-1.24,44.596,-15.08
-1.239,44.596,-14.36
-1.238,44.596,-11.34
-1.237,44.596,-7.46
-1.236,44.596,-3.57
-1.235,44.596,-0.24
-1.234,44.596,1.18
-1.233,44.596,1.52
-1.232,44.596,1.31
-1.231,44.596,0.93
-1.23,44.596,0.62
-1.229,44.596,0.38
-1.228,44.596,-0.18
-1.227,44.596,-1.84
-1.226,44.596,-5.34
-1.225,44.596,-7.75
-1.224,44.596,-10.01
